"","id","mean_price","km_dist","total_passengers","airliner"
"405",405,1534046.36024335,1643.24509123708,148.344973252892,"Jalak"
"406",406,1281441.10395652,1413.72198582282,161.012884586244,"Jalak"
"407",407,1023507.90445831,1254.67153015002,169.796499326093,"Jalak"
"408",408,1093382.24097176,1487.40335088136,168.610016021312,"Elang"
"409",409,1474495.18117952,1582.04182048924,153.864584302393,"Jalak"
"410",410,1019134.18586293,1230.58605863017,170.649591617574,"Elang"
"411",411,1383234.71626862,1467.02859350565,159.220140121271,"Jalak"
"412",412,1309881.55186452,1600.33922460955,162.576910064198,"Elang"
"413",413,1719894.21204679,1680.48894642292,145.89357704256,"Jalak"
"414",414,1295154.32209033,1397.86880719058,163.84088104951,"Elang"
"415",415,1073430.40879131,1261.92686025196,168.89001251855,"Elang"
"416",416,1035855.94890322,1308.96388655489,170.160888859126,"Elang"
"417",417,1264873.24204526,1350.06485222027,169.550547817942,"Elang"
"418",418,1527048.63652291,1650.86273321317,152.176078830147,"Jalak"
"419",419,1372390.62257913,1468.50724340254,162.880968322498,"Jalak"
"420",420,1285977.25270167,1569.02649216433,161.823712191917,"Elang"
"421",421,1479784.65595438,1582.8445603604,157.389919356629,"Elang"
"422",422,1685696.06920405,1671.72524237963,144.81069582015,"Jalak"
"423",423,1543523.94481403,1529.40239167721,155.482743286805,"Elang"
"424",424,1508589.65716086,1608.65210918725,152.787991908826,"Jalak"
"425",425,1223707.83545141,1343.55530728811,157.854617377099,"Jalak"
"426",426,1270282.97566618,1458.48406240471,159.581782023513,"Jalak"
"427",427,1750442.38956347,1704.92805965539,144.691980714585,"Elang"
"428",428,1336344.07425159,1410.99696081796,162.852160070645,"Jalak"
"429",429,740119.667926818,1246.50800231471,184.389517603877,"Elang"
"430",430,1285312.02046637,1505.09847566751,164.054244865427,"Elang"
"431",431,1574719.9909271,1696.02044887549,151.262723737093,"Jalak"
"432",432,1084620.62274595,1289.09619775277,169.713682672374,"Elang"
"433",433,1356763.72465178,1519.92301849169,160.943542904212,"Jalak"
"434",434,1559239.35726599,1600.85116221702,151.011944655868,"Elang"
"435",435,1560788.11827624,1664.00074881091,153.965578926199,"Elang"
"436",436,1311917.76675005,1629.0234360086,161.897444357213,"Elang"
"437",437,1337983.12099634,1543.00446983388,158.414930552698,"Jalak"
"438",438,1446717.01206669,1506.1255815624,158.155807165683,"Jalak"
"439",439,1445041.13970844,1612.79599441376,157.156940533999,"Jalak"
"440",440,1266640.26282025,1439.21614482427,159.783737182536,"Jalak"
"441",441,1083053.28861502,1279.48923357895,170.295070049643,"Jalak"
"442",442,1223825.58019529,1516.42570136707,168.599058733948,"Elang"
"443",443,1647925.42004686,1661.33521557302,144.50989660763,"Elang"
"444",444,1523784.2523535,1585.89365702496,155.620283624875,"Jalak"
"445",445,1319955.5895313,1581.73323338736,160.029491492485,"Elang"
"446",446,1097741.00362631,1388.14359307446,169.981434122905,"Jalak"
"447",447,1324965.37618406,1352.7558155009,159.490710503484,"Jalak"
"448",448,1343028.33934944,1479.67749339774,165.608006184417,"Jalak"
"449",449,1404038.05926288,1523.83146351532,158.193228156761,"Jalak"
"450",450,1304731.9650974,1569.76961461195,158.0045553235,"Jalak"
"451",451,1218823.63382944,1489.09680497512,160.519618056594,"Jalak"
"452",452,1180239.19054798,1545.38703958833,171.019873109583,"Jalak"
"453",453,1092343.91148267,1310.27364034169,169.341616242668,"Jalak"
"454",454,1646869.24341439,1614.95256880464,147.658702360621,"Jalak"
"455",455,1347005.99463558,1585.9125141544,156.236915782901,"Elang"
"456",456,1224873.385643,1496.46978460713,161.686426720703,"Elang"
"457",457,1469516.64764423,1509.65074879989,155.407201678409,"Elang"
"458",458,1211257.58020763,1424.70589296257,162.29551662751,"Elang"
"459",459,1201923.74530074,1326.7840110159,163.147721279143,"Elang"
"460",460,1393421.08195672,1492.5762197917,150.315851706942,"Elang"
"461",461,1200557.97296513,1210.852247002,168.149547406968,"Jalak"
"462",462,1408921.60050922,1572.43373087179,160.603990217895,"Jalak"
"463",463,1286262.67506029,1494.18179356585,163.769113881405,"Jalak"
"464",464,1356689.63054655,1475.608087979,158.485099852389,"Elang"
"465",465,1283222.35744382,1435.46473579617,165.251632673695,"Elang"
"466",466,1358336.70598787,1467.54674976239,160.018905201936,"Elang"
"467",467,1235673.49971108,1402.63165980074,165.103153539399,"Jalak"
"468",468,1321548.37201072,1648.34682426056,161.759327928807,"Jalak"
"469",469,1469796.71526282,1617.48471322248,157.933154283323,"Elang"
"470",470,1158922.72166588,1372.51707726887,172.688740859905,"Jalak"
"471",471,1562815.7338906,1568.2461023449,153.606524493306,"Elang"
"472",472,1197574.89565006,1416.93586042547,164.372133635643,"Elang"
"473",473,1314461.60332336,1397.08047375385,162.388919345778,"Elang"
"474",474,1408609.58865794,1527.63198253219,157.832994551904,"Elang"
"475",475,922483.208595769,1171.1633111286,179.42867528326,"Jalak"
"476",476,1426117.74130278,1648.32313733504,153.215448391278,"Jalak"
"477",477,995532.246135867,1212.03431292197,175.199211744619,"Jalak"
"478",478,1701717.17182369,1797.98141941594,143.140722066231,"Jalak"
"479",479,1674609.72600902,1698.41038226798,149.229464644834,"Jalak"
"480",480,1453229.22440195,1533.58095020115,151.64622683267,"Elang"
"481",481,1458638.57883855,1569.03513117717,150.619187031431,"Jalak"
"482",482,1594941.20304615,1685.86567318973,155.476130629436,"Jalak"
"483",483,1415920.0715032,1419.96476850667,158.013358434991,"Jalak"
"484",484,1331676.37951198,1342.87050358284,162.749833909988,"Jalak"
"485",485,1341962.9485514,1523.76122089034,161.594876524151,"Elang"
"486",486,1002068.26999559,1368.91995137788,176.346865917466,"Elang"
"487",487,1483172.66716166,1551.29548333598,157.636087278446,"Elang"
"488",488,931424.60925446,1264.55752510169,181.60429552378,"Jalak"
"489",489,1480301.38318588,1519.3746289318,159.908454833208,"Elang"
"490",490,1540171.47830371,1482.02174533834,154.152008927426,"Jalak"
"491",491,1188651.0677815,1294.71269522884,159.596031033953,"Jalak"
"492",492,1464806.27459328,1519.20291889388,157.351733832755,"Jalak"
"493",493,1437470.56647199,1571.26697164275,158.338797360101,"Jalak"
"494",494,1023953.87282036,1369.06294994046,176.564366697229,"Elang"
"495",495,1504873.7105597,1555.08991093116,151.33311841656,"Elang"
"496",496,1238124.13335967,1471.01262175208,160.61804440728,"Elang"
"497",497,1247787.86307807,1428.21855060931,166.043163010621,"Elang"
"498",498,1487898.56946969,1617.59888521387,152.557458437622,"Jalak"
"499",499,1345621.28659049,1473.11120233574,158.509685197239,"Jalak"
"500",500,1178459.77285039,1292.89469161258,164.01774840069,"Elang"
"501",501,1088714.75927328,1449.88577402373,165.597471518586,"Jalak"
"502",502,1449080.38413629,1600.84540176545,157.231597723315,"Elang"
"503",503,1173731.25982878,1438.74902184118,168.248834373586,"Jalak"
"504",504,1204770.66021242,1476.21515717689,164.544756096048,"Jalak"
"505",505,1286297.08920439,1482.42264834388,169.820159113219,"Elang"
"506",506,1498503.52006292,1506.0959482212,153.831186941622,"Jalak"
"507",507,1244080.35457131,1402.10337023026,170.5194762136,"Elang"
"508",508,1222462.87949679,1367.97287931975,165.378559374297,"Elang"
"509",509,1417179.16829525,1599.78611566452,160.134961930663,"Jalak"
"510",510,1346344.66955287,1441.84583156094,162.210360798158,"Jalak"
"511",511,1073187.93367057,1425.49037951153,169.633885587386,"Elang"
"512",512,1418242.25704906,1669.01879732283,156.503559394989,"Elang"
"513",513,1369580.41414825,1641.21630744005,155.388389340927,"Jalak"
"514",514,1583801.92502108,1729.10989708034,152.351328529847,"Elang"
"515",515,1383137.64888894,1557.10448678718,158.91874258045,"Jalak"
"516",516,1278010.02395761,1389.79616082966,163.442254087292,"Jalak"
"517",517,1443810.9524177,1580.3929580875,156.737705057424,"Elang"
"518",518,1192952.76572587,1429.87718321747,169.384612979121,"Jalak"
"519",519,1353797.67217297,1547.02412168668,160.024139252205,"Elang"
"520",520,1006213.63945925,1342.8987261901,168.715384355878,"Jalak"
"521",521,1275710.94013207,1554.45598614092,157.763265721684,"Jalak"
"522",522,1529379.06184881,1647.43245561051,152.248020714283,"Jalak"
"523",523,1687508.84059632,1624.95999001501,150.955916152475,"Elang"
"524",524,790880.375766419,1200.8845140597,184.928723567772,"Jalak"
"525",525,1585473.19221846,1620.17658056658,152.849440867053,"Elang"
"526",526,1339713.69171651,1499.41573300185,158.606982855782,"Jalak"
"527",527,1177863.76381603,1390.32274231805,167.804119487643,"Elang"
"528",528,1062913.9118269,1317.76359849362,169.360850029433,"Jalak"
"529",529,1531339.49564914,1552.4028336554,151.410128144824,"Elang"
"530",530,1067446.28119261,1316.13617705013,173.098470857134,"Elang"
"531",531,1737278.32597484,1805.31802046239,140.813139750329,"Elang"
"532",532,1313073.19262424,1534.03965587885,158.854397083088,"Jalak"
"533",533,1118980.04922014,1369.67573512301,167.209962039036,"Jalak"
"534",534,1142693.25807004,1396.36236338392,173.140467802743,"Elang"
"535",535,1402881.19264678,1520.24632210292,156.995405557546,"Jalak"
"536",536,1106482.22570017,1512.98391010474,166.246384524959,"Elang"
"537",537,1391808.9330783,1488.07119020917,159.759039890822,"Elang"
"538",538,1508814.52701218,1581.2364337174,153.810826009496,"Elang"
"539",539,1241644.71315641,1395.10197573361,165.83469176523,"Jalak"
"540",540,1482672.06075177,1515.84129602701,157.992473648307,"Jalak"
"541",541,1790369.7694235,1752.85381870964,136.864886959287,"Jalak"
"542",542,1412829.11324473,1567.59523152871,159.666502688776,"Elang"
"543",543,1431154.74984482,1507.8623556206,162.982177962879,"Elang"
"544",544,1447638.74299943,1564.91232807692,157.245047438267,"Elang"
"545",545,1214524.15728495,1338.9190029229,167.961109741632,"Jalak"
"546",546,1009016.42270021,1209.67575538773,172.157216896183,"Jalak"
"547",547,1043908.04366498,1256.93104808383,173.998055663969,"Elang"
"548",548,1529513.08274167,1620.45868616962,153.537966014403,"Elang"
"549",549,1482088.51893242,1551.24864932439,153.771712872625,"Jalak"
"550",550,1170944.48000598,1406.12133056993,164.099369395317,"Jalak"
"551",551,1198962.17862141,1477.63903462218,162.901284015123,"Elang"
"552",552,1328250.7096013,1431.59225268404,161.544719568635,"Jalak"
"553",553,1030334.62039438,1437.05735683485,171.701105342415,"Elang"
"554",554,1426374.66855972,1411.6521278277,154.606401689707,"Jalak"
"555",555,1182028.9857454,1451.04461659843,162.7523747307,"Jalak"
"556",556,1436865.04804661,1528.20077120617,159.404945827986,"Jalak"
"557",557,1336643.37281174,1521.59006816743,158.936206540101,"Jalak"
"558",558,1113563.6635756,1342.47839418553,170.060992052399,"Jalak"
"559",559,1269199.70360157,1461.84071856279,164.437328224314,"Elang"
"560",560,1543522.79623287,1690.09659080034,157.82154550023,"Jalak"
"561",561,1316480.90195277,1422.5236570419,158.988526705429,"Jalak"
"562",562,1387655.29565647,1565.02802160806,156.615922222393,"Jalak"
"563",563,1429158.56961622,1490.85664296137,153.86608401183,"Jalak"
"564",564,1324877.79886526,1530.11587109265,158.290065584127,"Jalak"
"565",565,1492388.0899225,1634.86710186199,154.419049457384,"Elang"
"566",566,1382925.43604503,1587.44354965402,154.606772696532,"Jalak"
"567",567,1225773.03377072,1416.1598824485,161.931764903393,"Jalak"
"568",568,1247527.03915487,1582.58760363548,159.511539854549,"Elang"
"569",569,1469962.1737994,1567.29542236365,157.527245029431,"Jalak"
"570",570,1368527.77768715,1545.18773660668,159.433706030979,"Jalak"
"571",571,1067635.34631035,1319.21278274992,170.75907924892,"Jalak"
"572",572,924514.593121543,1125.10977531004,173.950040082226,"Elang"
"573",573,1179376.31252586,1344.02740130545,171.873722229153,"Jalak"
"574",574,1644838.62748037,1691.5894912869,152.203076769629,"Elang"
"575",575,1360683.078596,1405.0044891379,160.723266399163,"Jalak"
"576",576,1090018.49888194,1369.31046102531,173.090312803626,"Jalak"
"577",577,1641727.99198144,1740.06699036135,149.82474120061,"Jalak"
"578",578,917540.563507854,1182.08484026202,179.58835617133,"Jalak"
"579",579,1255059.12623946,1444.83195214198,165.249012914415,"Elang"
"580",580,1583548.2419406,1677.54446682277,151.338599224899,"Jalak"
"581",581,874252.609474709,1243.03818595585,185.033022836556,"Jalak"
"582",582,1465314.12570347,1538.2243595398,159.400571026595,"Elang"
"583",583,1354073.32502753,1528.88278246237,159.367707565144,"Jalak"
"584",584,1448541.80216637,1669.90803983083,156.102009624812,"Jalak"
"585",585,1140181.29647546,1350.64108914601,171.681864711494,"Jalak"
"586",586,1582233.87499747,1641.89573753526,153.895046968319,"Elang"
"587",587,1137608.93862824,1406.18858331828,165.6520908241,"Jalak"
"588",588,1192458.03971697,1391.12238097629,166.138428019508,"Jalak"
"589",589,1285470.34525176,1430.51479412083,160.338844744913,"Jalak"
"590",590,1466426.57677142,1608.16625731127,155.912596096346,"Jalak"
"591",591,1504305.73954475,1717.04815076991,152.902623231811,"Jalak"
"592",592,1678514.95779089,1722.85976592359,151.300291924135,"Elang"
"593",593,1500741.80836746,1623.40304422286,151.309282959301,"Jalak"
"594",594,1582790.23111384,1664.7566015204,147.261014279153,"Jalak"
"595",595,1303467.55407695,1612.7715485998,164.584239257203,"Elang"
"596",596,1248313.75717224,1256.45082426427,167.704586623673,"Jalak"
"597",597,1272865.61782152,1407.27390446312,162.722547023874,"Jalak"
"598",598,1292853.46829674,1463.61557139372,162.586660953598,"Elang"
"599",599,1249276.83151123,1418.22066633664,166.526263906109,"Jalak"
"600",600,1200170.79975152,1305.96481628995,165.834588724831,"Elang"
"601",601,1674836.12793729,1743.6268693607,146.948418437615,"Elang"
"602",602,1745814.21542804,1781.51015303102,142.908938278556,"Elang"
"603",603,1366878.05198849,1617.68190441784,155.485762462577,"Jalak"
"604",604,1212795.94721332,1416.33614820407,167.121620806058,"Jalak"
"605",605,1250036.61294414,1457.84335084102,158.783383396105,"Elang"
"606",606,1560040.10836259,1661.91634549916,149.149185240282,"Elang"
"607",607,1249731.59176778,1514.25531767085,172.002115630742,"Elang"
"608",608,1238513.06222843,1379.07503415327,163.938879850675,"Elang"
"609",609,1310738.51907444,1431.17046703017,161.753690631896,"Elang"
"610",610,1112086.66761378,1314.31211761993,166.507927473345,"Jalak"
"611",611,1562217.40902835,1620.41130937179,150.350237434713,"Jalak"
"612",612,1116818.97904905,1229.49496026598,165.558634718997,"Jalak"
"613",613,1491712.33430105,1636.65537072217,155.517729253019,"Elang"
"614",614,1626442.43593477,1637.8685222319,145.552387413386,"Elang"
"615",615,1296381.54746236,1497.22350549897,160.268415394464,"Elang"
"616",616,1438788.52869044,1672.09654473519,157.930865747926,"Jalak"
"617",617,1328611.02372878,1458.35404061325,162.037868686277,"Jalak"
"618",618,1503378.46671208,1607.41686696478,158.600586107446,"Jalak"
"619",619,1285250.47264962,1488.58202878945,161.455853441457,"Jalak"
"620",620,1178420.07875053,1340.71643667883,166.013599131581,"Elang"
"621",621,1277181.09339573,1583.14552085036,166.869356836609,"Elang"
"622",622,1373755.66704977,1496.85130842395,159.326765787164,"Jalak"
"623",623,1341199.3964694,1577.96798997388,160.665822980691,"Jalak"
"624",624,1426679.84258206,1503.83444537657,157.120366930323,"Jalak"
"625",625,1394392.10797725,1474.75934919156,155.580178316891,"Jalak"
"626",626,1135985.31795863,1329.50222981286,171.2212317492,"Jalak"
"627",627,1154823.51235027,1430.92515861704,163.492853513594,"Jalak"
"628",628,1228588.39277329,1354.77399697317,165.805106272938,"Jalak"
"629",629,1463836.96659211,1647.38625341258,153.074804399147,"Elang"
"630",630,1165704.04142621,1344.86246170237,169.785249357666,"Elang"
"631",631,1288632.63000371,1392.17574141529,163.068011674633,"Elang"
"632",632,1347237.56521356,1477.96344217692,160.415849950962,"Jalak"
"633",633,1354106.72314114,1552.97391291115,162.807485750318,"Jalak"
"634",634,1442979.77754371,1675.86451738061,158.215287063113,"Jalak"
"635",635,1525021.05853941,1571.05217452656,151.180278002977,"Jalak"
"636",636,1056444.87820672,1252.9031958793,172.78045359654,"Elang"
"637",637,1302484.16136616,1459.28068103949,164.498224079164,"Elang"
"638",638,1453455.64469891,1416.4392495276,152.178519911726,"Elang"
"639",639,1582706.00744421,1659.59466054633,151.081931155027,"Jalak"
"640",640,1542782.90013668,1611.34364325875,148.701922290437,"Jalak"
"641",641,1742154.30851593,1758.45506488423,149.99536220126,"Elang"
"642",642,1294742.59317535,1396.03491156501,166.72824831819,"Jalak"
"643",643,1479970.97495895,1612.73605233749,153.197454854625,"Elang"
"644",644,1456199.94681534,1550.09390745326,156.417416921277,"Elang"
"645",645,1288720.17207833,1379.21933122706,158.170962559128,"Elang"
"646",646,1556693.73043519,1638.24827297051,153.305239742366,"Jalak"
"647",647,1226152.58808709,1470.33723340816,167.429007541674,"Elang"
"648",648,1405588.75709716,1503.17364787556,154.630174999977,"Jalak"
"649",649,1606354.1827415,1759.93404711339,150.335840264203,"Jalak"
"650",650,1277017.74334693,1442.53513027926,164.033799164274,"Jalak"
"651",651,1331489.8051159,1565.46440916692,160.555853904911,"Jalak"
"652",652,1173065.67805738,1336.61525946604,163.374613367084,"Elang"
"653",653,1273717.35808144,1548.18786184025,164.945257070914,"Elang"
"654",654,1182393.24154625,1390.51784518291,164.921662564846,"Jalak"
"655",655,1406763.32115753,1525.11294103271,154.470799131305,"Elang"
"656",656,1437733.60766689,1644.87056890583,159.83356273909,"Elang"
"657",657,1387458.78576608,1434.26043735474,159.894275422584,"Elang"
"658",658,1209635.75642521,1414.08780239057,166.191019049999,"Jalak"
"659",659,1296959.32917201,1464.97126490149,162.522415429338,"Elang"
"660",660,1606008.91331118,1669.54991103026,143.944348571683,"Jalak"
"661",661,1512080.05359583,1530.32195013273,154.357206468386,"Jalak"
"662",662,1951273.56386065,1839.14977086699,140.768585862548,"Elang"
"663",663,1409597.5345501,1538.46066028772,157.77740852578,"Jalak"
"664",664,882870.311352808,1250.7320351337,180.669686610215,"Jalak"
"665",665,1144610.73899041,1360.7862462273,165.334971053183,"Elang"
"666",666,1482292.44398294,1508.13535273972,155.194207539401,"Elang"
"667",667,1114660.27728016,1388.35228990536,170.059717876964,"Elang"
"668",668,1037495.69373674,1268.57597749253,172.015368968208,"Jalak"
"669",669,1495326.97840941,1490.23336867024,152.975368281296,"Elang"
"670",670,1369311.91557883,1449.57220925022,156.69260450963,"Jalak"
"671",671,1320665.43874142,1544.18882953485,161.176999126642,"Jalak"
"672",672,1277225.80017061,1474.31804896812,160.018783735535,"Jalak"
"673",673,1330170.51120778,1496.49248555734,160.779449937295,"Elang"
"674",674,1366825.62089508,1535.59453523406,157.144701630396,"Elang"
"675",675,1318555.34332739,1438.28692039562,164.178700536798,"Elang"
"676",676,1372735.29849661,1462.81675645526,160.187553766425,"Jalak"
"677",677,1360727.59972865,1489.62699976266,158.13042527888,"Jalak"
"678",678,1490256.34672089,1502.78317004586,157.900813376504,"Elang"
"679",679,1296421.67505661,1346.75237403799,164.112275037996,"Elang"
"680",680,1169653.68945499,1287.09898770419,163.589622433045,"Elang"
"681",681,1193350.47506378,1403.57304142477,167.013314280452,"Jalak"
"682",682,1364807.6821238,1526.44162671896,158.613012202953,"Jalak"
"683",683,1288439.41527588,1470.6314337577,161.778401574558,"Elang"
"684",684,1236244.10877273,1408.78040638608,163.947699444801,"Elang"
"685",685,1320636.13247361,1473.9954932063,161.400894331011,"Jalak"
"686",686,1520816.16686047,1620.93650649539,156.887326315861,"Jalak"
"687",687,1317613.35694112,1439.90168876691,161.583955707273,"Elang"
"688",688,1327073.31128214,1454.3115884253,156.595043705274,"Elang"
"689",689,1122902.67099079,1428.81523847181,163.495620402051,"Elang"
"690",690,1711844.67306087,1731.00189488145,143.933799390006,"Jalak"
"691",691,1405806.95817384,1531.73054410843,158.049829189347,"Jalak"
"692",692,1441394.99982467,1537.43095306129,154.902194142739,"Jalak"
"693",693,1421197.78310426,1628.63231866634,154.632688809776,"Jalak"
"694",694,1317008.05409863,1506.96119030999,161.078292452462,"Jalak"
"695",695,1063991.88647026,1233.68690559154,174.771910989685,"Elang"
"696",696,1076522.59426334,1277.40248837267,173.827769477174,"Jalak"
"697",697,1062799.48143583,1401.49400329862,165.678148545476,"Elang"
"698",698,1312747.9322433,1510.01988061828,159.837378492279,"Jalak"
"699",699,1635282.73868809,1664.64304394299,147.189940698923,"Elang"
"700",700,1350691.3541785,1543.94212214633,160.233689337942,"Jalak"
"701",701,1102109.03116744,1330.90549959909,165.035704469946,"Jalak"
"702",702,1072797.26495219,1388.18432401969,169.896218741626,"Elang"
"703",703,1903567.25367906,1900.40940806604,132.880237676732,"Elang"
"704",704,1329263.63481705,1510.91811393721,160.142084249409,"Jalak"
"705",705,1460618.78905958,1651.12235147731,152.409010047592,"Jalak"
"706",706,1550501.96725085,1602.81726109883,152.525112599147,"Elang"
"707",707,1454831.07466458,1576.79272920591,152.39327603299,"Jalak"
"708",708,1282471.22305451,1433.1853817337,159.140834308545,"Jalak"
"709",709,1236791.64628341,1388.59679633076,163.994221694677,"Jalak"
"710",710,1327269.87654968,1583.10427693476,163.0202929568,"Jalak"
"711",711,1096194.29134553,1342.8266810821,175.653976681349,"Elang"
"712",712,1363068.62503163,1629.48876211798,159.677830421135,"Jalak"
"713",713,1486311.42667229,1531.12869274877,154.363117889673,"Jalak"
"714",714,1622200.87729832,1664.20168058916,147.814576735539,"Jalak"
"715",715,1418313.65447777,1694.05250236335,158.150604475143,"Jalak"
"716",716,1269372.86087303,1492.08185780162,165.150272631345,"Elang"
"717",717,1490406.86227941,1477.10930012501,154.339505137063,"Jalak"
"718",718,1297571.76954224,1350.48243924387,163.635284306179,"Elang"
"719",719,1474298.67344427,1541.32585054948,160.085297540663,"Jalak"
"720",720,1565232.22689968,1579.87003173489,147.96070705967,"Elang"
"721",721,1248853.89765072,1455.3766230372,168.31867408803,"Jalak"
"722",722,1613882.27327022,1685.26910585616,151.663233892022,"Jalak"
"723",723,1428638.4075221,1575.80118165353,158.760867273627,"Elang"
"724",724,1291214.01595149,1397.86494266266,165.010633659945,"Elang"
"725",725,1391819.00946965,1516.67439306107,158.007436319016,"Elang"
"726",726,1294372.11992381,1456.72236401355,162.326296614913,"Elang"
"727",727,836549.888297703,1187.68935205351,182.359293634484,"Jalak"
"728",728,1114896.76231578,1323.29978695695,168.473651544131,"Elang"
"729",729,1568699.28362768,1643.58973921153,152.12141863028,"Jalak"
"730",730,1583656.6274912,1702.87880377031,150.421493668952,"Jalak"
"731",731,972888.251792856,1295.07605158103,173.882418576345,"Jalak"
"732",732,1466930.15546916,1657.05065665022,154.41503227162,"Jalak"
"733",733,1315299.33221942,1517.94713515864,157.594132372038,"Jalak"
"734",734,1349052.64352652,1447.23066792712,165.64649435397,"Elang"
"735",735,1548802.00564292,1646.1606630294,155.443690882744,"Elang"
"736",736,1553853.02483403,1524.91169515513,148.972341260038,"Jalak"
"737",737,1519471.56941173,1545.5711342963,157.545886718285,"Elang"
"738",738,1172956.86920866,1335.57777531143,163.268854782007,"Jalak"
"739",739,1155502.04816919,1446.38196620429,166.6078965503,"Elang"
"740",740,1536924.2590258,1721.47645606261,146.972811949519,"Elang"
"741",741,1179320.49273795,1343.09840143335,166.137424471859,"Elang"
"742",742,1364628.57568637,1556.3502154007,159.953038681358,"Elang"
"743",743,1237590.57774273,1538.16062166855,165.715606580639,"Jalak"
"744",744,1603555.76237322,1563.38741830049,150.317114089847,"Jalak"
"745",745,1139321.66456565,1338.76092640304,170.982160591471,"Jalak"
"746",746,1279808.80070076,1428.42624961355,163.969547145124,"Jalak"
"747",747,1012852.2941249,1205.59005532419,173.284806099877,"Elang"
"748",748,1516773.79390096,1556.89730947639,155.176236074197,"Jalak"
"749",749,1088433.56661647,1222.71370755471,167.865633802072,"Jalak"
"750",750,1597939.54544878,1693.68536506332,148.15912231796,"Elang"
"751",751,1334346.76896721,1576.45271963483,158.765766330785,"Jalak"
"752",752,1170997.26324161,1334.43064629119,172.484368296221,"Elang"
"753",753,1192320.85009266,1297.24667555825,162.944552074361,"Elang"
"754",754,1394851.76694546,1570.34716240893,152.62706795408,"Elang"
"755",755,1251654.21872889,1483.4870682174,160.211793530384,"Jalak"
"756",756,1280104.34534855,1372.5293170558,162.534837078911,"Elang"
"757",757,1398409.82271245,1481.19010868205,159.050563271262,"Elang"
"758",758,1195898.03538997,1329.94313750871,162.513714520034,"Elang"
"759",759,1350364.48997326,1483.4532337582,158.186741851847,"Jalak"
"760",760,1653959.42805742,1678.35526724236,148.991145399213,"Jalak"
"761",761,1269851.54626202,1414.67837267813,168.475674962225,"Jalak"
"762",762,1439047.65759887,1591.69015639857,153.603681128946,"Jalak"
"763",763,1540990.28450234,1555.84568424802,153.467298255703,"Jalak"
"764",764,1656730.50897399,1692.08630476555,144.412094365939,"Jalak"
"765",765,1030858.05296976,1253.02708167484,171.370357221252,"Elang"
"766",766,1477754.54628921,1632.64876469646,157.187718124318,"Jalak"
"767",767,1138382.68510203,1400.91155782934,170.638992168595,"Elang"
"768",768,1065358.64727086,1432.83390767219,171.070181063277,"Elang"
"769",769,1222718.07650589,1408.19459317438,162.7306741805,"Jalak"
"770",770,1493699.9322403,1587.02001813377,154.501720810604,"Elang"
"771",771,1064595.55812415,1306.56812259687,170.378689702298,"Elang"
"772",772,1345782.58556999,1436.81122754059,163.364095237409,"Jalak"
"773",773,981882.767235953,1207.03204237877,170.698207359668,"Jalak"
"774",774,1349966.63084788,1586.60252555108,156.776255652226,"Jalak"
"775",775,1226311.37537259,1578.47097743886,158.749221053767,"Elang"
"776",776,1610239.47590294,1738.00037989515,150.653808583252,"Jalak"
"777",777,1407729.38145005,1619.27163537517,154.384295196995,"Elang"
"778",778,1820929.16033911,1798.07789742414,144.867431105258,"Elang"
"779",779,1391060.86280562,1556.3587957876,159.205088357749,"Jalak"
"780",780,1348920.30901769,1492.6671578043,155.478594010963,"Jalak"
"781",781,1424827.16166988,1486.35359122845,159.203476410847,"Jalak"
"782",782,1308574.68503432,1443.77495663505,163.248020737759,"Jalak"
"783",783,1323714.9298621,1508.6865443713,163.444101924167,"Jalak"
"784",784,1364874.53495047,1543.20671202972,162.263459781477,"Jalak"
"785",785,1102710.97491566,1311.88424338365,171.172759825758,"Elang"
"786",786,1272020.93878258,1536.12536737431,167.238816387166,"Elang"
"787",787,1825185.09046907,1703.92106588319,143.035281998046,"Jalak"
"788",788,1368003.60210282,1491.40810136041,156.077191850133,"Jalak"
"789",789,1078242.2894606,1356.47838643837,169.668205225313,"Elang"
"790",790,1395167.88397451,1560.80469073071,155.061578183202,"Elang"
"791",791,1519152.86844427,1506.17375730618,160.521047443131,"Jalak"
"792",792,1146696.15426155,1358.48877393624,166.994322135438,"Jalak"
"793",793,1472174.06136049,1626.67633256064,157.021291481241,"Jalak"
"794",794,878318.086197456,1220.56623954379,175.759032146808,"Jalak"
"795",795,1192247.17325498,1398.8653773438,165.180918831912,"Jalak"
"796",796,1418974.83616733,1568.78499385124,158.348603816294,"Jalak"
"797",797,1064732.82752757,1342.17343944777,172.048181443313,"Jalak"
"798",798,1215423.1642732,1344.33176876559,162.63668996884,"Elang"
"799",799,1309790.28386514,1497.47957840413,167.196845101654,"Jalak"
"800",800,1338545.59058532,1451.90022329377,159.467045666682,"Elang"
"801",801,1568235.3000173,1538.32376932321,147.728416039067,"Elang"
"802",802,1556190.43509907,1615.837023613,149.171092523102,"Jalak"
"803",803,1483532.87387451,1602.59039093682,150.713284299333,"Jalak"
"804",804,1257924.66412647,1468.52212428612,161.982262642361,"Jalak"
"805",805,1706144.73614952,1875.88580065269,146.325915312521,"Elang"
"806",806,1806295.419118,1714.98334605703,145.066555084158,"Jalak"
"807",807,1377382.78089909,1559.90251820926,153.53770909422,"Elang"
"808",808,1197392.30051376,1444.67790226475,167.486703728963,"Elang"
