"","id","income","km_daily","age","experience","company","bonus"
"1339",1339,100432.302008136,71.2952181080922,46.4480322622077,40.8325474735898,"RedJek",39913.8662210511
"1340",1340,97785.0300600149,59.1159480412217,36.3921312001305,38.4112134326745,"RedJek",40135.5162221328
"1341",1341,114577.216471671,44.5514831517302,20.8605777181426,31.7784692749554,"RedJek",40072.3138695823
"1342",1342,83217.7757788172,39.6915036360244,46.364635387737,31.2473538329561,"RedJek",40136.3336941493
"1343",1343,104669.825770565,43.7216994976748,29.4728479688076,31.898711704866,"RedJek",40247.2392136668
"1344",1344,94227.4064297377,33.3680762813532,32.421918643586,28.7468564474523,"RedJek",40041.3024819081
"1345",1345,106040.213150631,62.8069991014166,36.5255477755904,33.1685274174905,"RedJek",39934.2514787333
"1346",1346,95126.9697734357,48.0304930920344,41.4539314655688,33.7857159917183,"RedJek",40114.1200257037
"1347",1347,106833.411143426,55.0517218286018,27.0328295384264,31.2136882928874,"BluJek",60010.1962453112
"1348",1348,97938.6639953329,37.6036947279622,30.2670788166265,26.9904716903248,"BluJek",59917.282180913
"1349",1349,105355.326679984,61.1591747962998,37.3507038382282,36.3305521554287,"RedJek",39927.3027210206
"1350",1350,97250.2370320086,59.3920705283442,39.3352783565367,32.7228842248145,"BluJek",59960.7861971402
"1351",1351,107682.218466794,54.8969068351094,33.3013000132985,31.2117956859671,"BluJek",60070.7493531996
"1352",1352,108095.329931893,48.5753838241798,28.9570735059501,32.3972248696316,"RedJek",39956.3743999172
"1353",1353,95987.4499098646,57.406686872243,40.3643992309459,33.6605874404007,"BluJek",59927.045378418
"1354",1354,106224.383043019,63.1008064247733,33.9767692269116,33.8705300930871,"RedJek",39925.5106896248
"1355",1355,100843.298187427,44.5484112434639,30.3968045469473,29.0845328650559,"RedJek",39832.3364449326
"1356",1356,86743.6332278342,29.3214370632887,39.8744898226723,27.2789912831365,"RedJek",39983.3772745651
"1357",1357,98081.3217968502,46.7056155133599,33.5355626603026,31.1542981283951,"RedJek",39958.2824567296
"1358",1358,92829.679770577,38.42548368145,35.3263745959367,29.9314341996438,"RedJek",39826.9938271828
"1359",1359,102406.433573824,41.5061344179404,37.405348636616,30.4318652151803,"RedJek",40033.3788028403
"1360",1360,110856.243171709,71.1456792153205,37.5333659226121,38.037951943267,"RedJek",39867.5702028045
"1361",1361,102836.613617964,47.9093089819665,34.3470522475958,32.1687275425886,"RedJek",40072.9836444525
"1362",1362,110720.223482034,52.0323444339675,28.2951485444649,35.4403729622413,"RedJek",40014.0473173637
"1363",1363,107543.488220666,60.171868553574,34.5654666215077,34.57050858098,"RedJek",39947.478761227
"1364",1364,86119.3004759147,39.4532026169347,39.8121229475537,28.1339179781361,"BluJek",60073.5039575494
"1365",1365,94400.9275919658,54.0944927917469,40.7421123175987,35.3573958013901,"RedJek",40255.0644875501
"1366",1366,102649.256952735,52.3064638748416,32.6055856834226,32.4514678105144,"RedJek",39879.8806450014
"1367",1367,91313.252373353,41.0525595046499,38.9939883931794,28.4514574980253,"RedJek",40146.8114060461
"1368",1368,89120.55347764,41.4201018034754,36.0448708590421,27.6385737390622,"BluJek",59950.3755673786
"1369",1369,94640.9823530788,35.5679232967615,30.3476457633668,27.6733816173007,"RedJek",39951.2149897797
"1370",1370,89516.2457169172,53.439144313116,39.157309235379,28.9737529863474,"RedJek",39954.5162377545
"1371",1371,105285.965922146,50.6617109737875,38.0292535074075,33.1407639592234,"BluJek",60135.6450791333
"1372",1372,96783.9234089502,40.2886845301078,35.8699753455876,30.3391286817637,"RedJek",40121.1673479603
"1373",1373,101898.066098979,45.0541380278459,28.2340474742471,33.0431282543993,"RedJek",39951.2587706665
"1374",1374,95668.1924544957,35.0028615322709,30.2263325513623,32.1941489036209,"RedJek",40060.5735788996
"1375",1375,103913.314866319,70.3648287676487,36.1445031128776,36.4216837508083,"RedJek",40007.9097282603
"1376",1376,110078.971462272,58.1224626640749,32.4109454719839,34.4127596036047,"RedJek",40148.6881062759
"1377",1377,90822.9843095745,49.49642878811,40.4250723600949,30.4225832415175,"RedJek",39888.0050454844
"1378",1378,97116.5909054019,47.2360833997574,36.2708224681313,32.4004367494751,"RedJek",39877.1322024571
"1379",1379,95152.8584340831,37.2406178577782,29.8410149039601,29.9986042308663,"RedJek",39967.629823309
"1380",1380,89584.3536674676,51.735687942231,41.4786888474619,30.0292111701025,"RedJek",39838.7033016205
"1381",1381,92495.2346760865,43.3263271866591,37.3994291553135,29.4733762427491,"RedJek",39906.8645201226
"1382",1382,92051.4532445887,36.4898848702965,30.8928411271554,25.5165865399245,"RedJek",40000.7767652899
"1383",1383,123630.21019313,50.8103201892875,23.773312359497,32.4608621329976,"BluJek",60101.1430575837
"1384",1384,93568.9109578251,58.8642880988947,42.2040730165713,35.9577395117569,"RedJek",39992.454301619
"1385",1385,114058.456246766,69.9230375939541,33.4979940717548,38.169609854879,"BluJek",59952.0303333861
"1386",1386,110042.705982191,58.812842670038,33.3776748917034,34.5891561212892,"BluJek",59927.3564450495
"1387",1387,100546.282059732,57.2016380358076,37.7084781027918,29.9429580406801,"RedJek",40067.4252580015
"1388",1388,98586.3921300514,54.733548763993,38.5340525314236,35.5274945928203,"RedJek",40166.7775180194
"1389",1389,100609.452500254,51.1304141463078,34.2768509865574,31.1452967301366,"RedJek",39888.6317381364
"1390",1390,106903.850453791,47.802258950451,29.1864899482716,33.7235774324673,"RedJek",40030.1316194917
"1391",1391,108336.42106035,57.7629244889996,30.3824535746961,33.6003542205348,"RedJek",40014.6021621328
"1392",1392,103422.153840352,55.4659635623828,30.9516750391155,32.1600290129946,"RedJek",40177.6822403007
"1393",1393,95233.7304740072,65.3549339131297,42.2439710172872,36.2349071342996,"RedJek",40117.2292610038
"1394",1394,85612.9933388416,46.5859512039016,46.087405888279,32.0530101098685,"RedJek",40064.1461717132
"1395",1395,96500.8497813779,29.7726695568856,31.307873975364,28.0509200028268,"BluJek",59939.4351479388
"1396",1396,92795.1140623323,43.1096772882624,45.0713773102742,31.31530556055,"RedJek",40119.9387149917
"1397",1397,96701.3134257507,36.5441265098861,29.4184771996609,26.9152784688297,"BluJek",60063.2259420909
"1398",1398,92219.7275540449,31.3543700882682,33.5233392084662,27.2473801610402,"RedJek",39803.7070957428
"1399",1399,105920.94784913,60.8846584500463,33.6895598028808,35.0988385698405,"BluJek",60076.249395599
"1400",1400,104049.126973394,53.609035089498,35.4767751007887,31.9650500586499,"BluJek",59829.0715725801
"1401",1401,98475.4071793039,33.9549378663462,31.7587199357911,30.0613143234541,"RedJek",39963.0284274907
"1402",1402,92826.0200536827,41.1433598074593,35.2833108030005,33.8462338856601,"RedJek",39961.6332495921
"1403",1403,103512.73240515,53.8888878356382,32.9017197473938,34.0157885702314,"RedJek",40114.4848251527
"1404",1404,100583.574565783,61.20816710833,34.7518579343119,35.542018504146,"RedJek",40061.9817295084
"1405",1405,88853.4990513715,41.3854723838798,38.4877529995553,30.6917008059172,"RedJek",39904.7372796523
"1406",1406,113686.634116079,61.5364220253517,28.261938318527,33.7997524977589,"RedJek",40019.3721064697
"1407",1407,107399.053839737,72.1670479879078,39.8476777455358,37.2188043945314,"RedJek",40071.0454290017
"1408",1408,101141.515615603,55.656323537135,39.9935865066314,35.4197880002076,"RedJek",39973.7985508617
"1409",1409,87223.7862596685,51.2030493700312,43.3290945638532,31.1959412675451,"BluJek",59926.2291909663
"1410",1410,98113.3122475058,48.3512184686886,32.7090867384786,31.4864628851866,"RedJek",39838.7348395496
"1411",1411,87269.4333160849,50.3710651271444,42.7080848639931,30.0090959566324,"RedJek",40074.6744016386
"1412",1412,102351.244648876,62.6221942401401,36.5109767250201,34.7128828330868,"RedJek",40019.3258987086
"1413",1413,78464.7309241871,44.6424392111687,48.3789232721109,29.7357881669278,"RedJek",40066.3093978744
"1414",1414,94458.9187638347,31.5825306927001,34.4838256510908,27.7859771513138,"RedJek",40012.8589549839
"1415",1415,90455.7382405673,53.7278143923245,39.1434524671234,33.0838720651641,"RedJek",39961.1668940678
"1416",1416,107932.281797999,53.7752924030103,33.285419246632,34.5022752295249,"BluJek",59976.458883926
"1417",1417,92810.5359918238,51.3326582105238,42.2478500973803,29.911005695773,"RedJek",39962.7689089108
"1418",1418,110628.774110665,73.323951003391,33.9047386343049,37.8465801786703,"RedJek",39983.3046327865
"1419",1419,84009.7422704497,45.7601201593898,35.5439722352743,31.0414605741245,"RedJek",40055.3905348747
"1420",1420,96256.7532239445,55.3575252645624,39.6959351233808,31.7025847104622,"RedJek",39971.2450139182
"1421",1421,86178.9710726153,36.3667997019928,42.6618033987068,28.5369073387559,"RedJek",40112.9083034046
"1422",1422,93854.162640548,37.2754187194085,35.0057517271214,29.5993231300608,"RedJek",39983.4138357103
"1423",1423,104713.277571181,50.2692124818862,29.1047646215685,35.4469148888051,"RedJek",39989.3502686822
"1424",1424,96211.5236588818,73.513347963389,41.712131186323,38.9606257317494,"RedJek",39930.5588094533
"1425",1425,93382.5812155328,39.9748187992599,35.2788559640704,27.4698795255371,"RedJek",39994.4278091083
"1426",1426,98872.2468680808,61.6624967270505,40.0526858559799,35.4476246253226,"RedJek",40109.5115381623
"1427",1427,73749.215270168,39.3175076590619,56.2783088330161,32.3189776304479,"RedJek",39884.7334432254
"1428",1428,101124.038723902,32.163469102631,28.0708728414736,27.7762274927086,"RedJek",39994.3149280797
"1429",1429,102560.376953057,41.9877463826029,35.0466172665617,30.8361044703954,"RedJek",40100.1981490288
"1430",1430,82805.8724972506,43.8634218658022,44.971319710781,31.2204073396506,"RedJek",39823.744416533
"1431",1431,88450.5421096696,51.408137128241,37.5627184872745,31.4348175976194,"BluJek",60148.6390258673
"1432",1432,91363.1032102529,43.856221159613,42.7276238110825,30.8856140832841,"RedJek",39875.6890487302
"1433",1433,99499.7012695771,30.5139941994696,32.8765648052396,29.881786041941,"BluJek",60075.5177400543
"1434",1434,110745.485441416,48.9846602026104,29.8267087385525,29.8692091272818,"RedJek",40167.6020408323
"1435",1435,99800.2347252116,54.0320405425647,35.2295592365952,31.6410157742863,"RedJek",39983.9570877513
"1436",1436,101192.901235541,40.5976516497636,28.7117375208982,28.4871634494237,"RedJek",40014.2464928627
"1437",1437,105580.582708025,46.0794160104511,28.2757672309043,31.9597486688617,"RedJek",39984.3627438937
"1438",1438,93257.2072674548,55.2939411324456,45.0665827468585,34.9651845933735,"RedJek",40097.7245457214
"1439",1439,92371.7606095304,29.5123998132155,33.2620020985754,25.9271963557061,"RedJek",40160.618798627
"1440",1440,92584.5531822534,37.1396230149238,36.2731071112704,27.2174317318028,"RedJek",40105.5660813443
"1441",1441,102079.346483555,56.0802322784001,33.2471137203537,35.3183018674687,"RedJek",40022.5713476317
"1442",1442,96366.4844622065,56.4888876302306,39.8312479695246,33.520102168245,"BluJek",60212.9143709389
"1443",1443,108294.280548383,44.8076955951747,23.7515522162679,33.5391810566093,"RedJek",39981.6643470839
"1444",1444,107128.393506405,53.9975683878786,32.0302998361741,32.9295373031677,"RedJek",40004.2716024253
"1445",1445,101877.248264625,65.2093608992236,40.4971640726483,35.03763124152,"RedJek",39999.2446249631
"1446",1446,97040.8315726035,54.9076563181101,42.9680692105166,32.0384493023365,"RedJek",39987.3668913235
"1447",1447,108724.189913321,55.7038217610296,28.4629228624415,35.792601561381,"RedJek",39962.9881062424
"1448",1448,108714.015714926,56.6485989622736,28.7905828947918,33.0096261940055,"BluJek",59866.903164382
"1449",1449,91834.3082980332,59.1089486658417,44.3684565247003,33.2194317600201,"RedJek",40070.6852058118
"1450",1450,89641.3350731383,36.7368130688927,36.2155732083386,30.4209013822871,"BluJek",59983.3437653066
"1451",1451,105065.811113401,52.3471190988818,31.1665994420819,32.3509087038863,"RedJek",40090.8382709292
"1452",1452,98950.4921723061,39.8242836894945,27.341563855748,29.997051048938,"RedJek",40070.313046232
"1453",1453,98205.8779137306,35.8324837905262,30.0085078728805,29.5454074305943,"RedJek",40173.9624892462
"1454",1454,98978.4287682383,44.5535660138086,34.3351851434778,28.6332601930113,"BluJek",60029.6111592584
"1455",1455,104386.263971886,61.5504462560823,37.8881004073234,30.1502585234534,"BluJek",59968.1245400269
"1456",1456,98009.0444798746,35.8271011182714,27.5338214163877,27.5016690663151,"RedJek",40060.547046186
"1457",1457,97005.2235974046,66.5250656900729,45.4682402283061,32.5471698498564,"RedJek",39954.9088397872
"1458",1458,102790.543010286,43.9235329300622,29.0769268049986,29.3574347550668,"RedJek",39967.0492065961
"1459",1459,117385.380654048,61.6133728485199,29.9905657653733,34.6787010312763,"RedJek",40055.8663082425
"1460",1460,102157.195477226,58.480581470769,32.7695486701745,33.8017073408533,"BluJek",60141.4456414635
"1461",1461,96068.0717938574,45.7729565144701,37.9732861566206,30.6774300241935,"BluJek",60080.7502409119
"1462",1462,87557.2166251676,41.3189898578849,39.6549127199744,30.5992850058817,"RedJek",39928.663082465
"1463",1463,83607.4629911051,31.5977472039958,37.9325405457979,27.3024926839921,"BluJek",59963.7649871091
"1464",1464,109756.584225705,59.2102490545529,29.8642937624885,35.6015276331186,"BluJek",59919.2782381288
"1465",1465,103014.540990005,43.5840988496684,32.9471512222079,25.5323117627356,"RedJek",40134.2067868962
"1466",1466,101101.755738811,56.8217463690888,36.9977235381664,34.3736672697094,"RedJek",39957.9370011683
"1467",1467,87960.4084784479,42.9726684010445,36.731175710621,28.5045108173936,"BluJek",60056.5185390404
"1468",1468,104526.289661663,57.8781785782632,36.9742625449207,31.9404916649193,"RedJek",39893.5777396511
"1469",1469,86968.8210517672,29.2217038667478,35.7866218055318,25.6174335211819,"RedJek",40038.1336138203
"1470",1470,98921.4877311855,42.891685120776,31.7134706038571,33.0477883027623,"RedJek",40129.9129852683
"1471",1471,105930.317542773,64.9237503261707,31.7228559898248,36.7854766778924,"RedJek",39906.4865410819
"1472",1472,106855.922798099,69.8084812277787,37.4482377076488,36.3526076646612,"BluJek",59921.3152617899
"1473",1473,98764.0621290517,64.4661055283475,40.5313916178346,35.0090281234365,"RedJek",39918.0607115613
"1474",1474,97404.118622919,60.3213026447947,42.8809442472014,33.3011266241403,"RedJek",40061.157932589
"1475",1475,112731.217052591,47.6047410947783,32.1864370180176,32.2668781944806,"BluJek",60014.3044347451
"1476",1476,111431.592604652,62.8800325753965,36.5237506928116,34.5357920496473,"BluJek",60005.3723078016
"1477",1477,96257.9176267522,47.1274202320866,36.4137780076566,34.0952776911318,"RedJek",40039.9604896979
"1478",1478,108887.453473569,46.6177973152656,28.6961918655536,33.0934968524042,"BluJek",60042.5515276484
"1479",1479,103130.476666577,44.9180372466252,33.1349863619414,31.9919062510799,"BluJek",60183.7745276763
"1480",1480,96903.0865537887,38.7816700313226,36.2744439319995,30.1562925932561,"RedJek",40097.5189621602
"1481",1481,94585.7074109105,35.20831043501,35.5883802853689,27.1805934395768,"BluJek",59911.316877418
"1482",1482,107680.539323265,47.578211472139,30.8529948817961,33.2034602741244,"BluJek",59932.3223552987
"1483",1483,86468.6366555648,31.0209945409164,40.6358972200379,26.585841354129,"RedJek",39926.9319679016
"1484",1484,99437.1131793486,63.2673375675737,37.864193523368,33.4828307149707,"BluJek",59904.9622753767
"1485",1485,110143.324156209,62.4393562805528,31.3520947264898,33.5479990900485,"RedJek",39939.0960772905
"1486",1486,91006.9975390786,46.8458465262728,36.2397220092328,29.9095111530697,"RedJek",39946.558924156
"1487",1487,100217.817455283,51.5955513162476,35.2529802067026,30.7443370238556,"RedJek",39881.8091874472
"1488",1488,111897.190030117,66.7969809300648,31.1571060781166,35.9526509898007,"RedJek",40172.4382802085
"1489",1489,99263.5884329403,61.191419192525,38.8892837474285,34.5621397277518,"RedJek",40004.0768401762
"1490",1490,96110.9607247348,34.5415438064961,34.8987503707214,28.1997030883107,"RedJek",40134.2386747279
"1491",1491,90348.4688436674,48.4307746000313,40.9373278395621,29.2289045487546,"RedJek",39844.1531779571
"1492",1492,103690.015700114,41.7451622895142,26.7097803685702,30.3977490867088,"RedJek",40107.2816572502
"1493",1493,105415.80878737,63.1580282632009,36.4115570325669,34.4806841507678,"RedJek",39961.8766590548
"1494",1494,100843.825482277,46.7809174210395,31.3755794151371,31.8944443378039,"RedJek",39920.0985073394
"1495",1495,101860.535572178,54.9152780858675,36.5014182177848,33.4626625922732,"RedJek",39944.5120034176
"1496",1496,103755.975921622,53.5692364198879,36.2915587566127,31.7094321462472,"RedJek",39967.1660447977
"1497",1497,97200.6201821417,45.677020782092,34.3205590038129,33.3773606560515,"RedJek",39926.0139259114
"1498",1498,98648.5424153129,38.7757724687028,28.3114045080415,27.8387815412548,"RedJek",39978.0905830601
"1499",1499,103768.833382714,47.9814364370502,33.0307736741383,32.3230422900129,"RedJek",39878.4900435538
"1500",1500,90216.6884374523,46.6601204100269,40.8444344201226,30.7716306242116,"RedJek",40087.3767901864
"1501",1501,101860.399589476,58.1666169827428,35.6853306411378,35.6989615682569,"RedJek",40100.7268557923
"1502",1502,125490.359809639,72.6164014301008,19.7159037473064,38.9756658021896,"RedJek",39960.6014270772
"1503",1503,98918.2335394017,72.0066971880729,43.1931178734673,36.9241213921326,"BluJek",59964.1503217319
"1504",1504,97068.3994729617,16.5403528958918,23.7054943478266,21.6160724749099,"BluJek",59905.9472845381
"1505",1505,90349.0157625558,11.3696579769037,27.6948282753193,22.5735460175339,"BluJek",60095.4444758581
"1506",1506,96098.6623048712,56.7811635949256,40.265182396576,33.7216125449294,"BluJek",59881.2911408554
"1507",1507,98735.5423574122,54.349481986545,34.2182937284427,32.8435029580527,"RedJek",40145.3772908097
"1508",1508,93249.1768814522,32.2749796115171,34.0369875689385,31.0875232307346,"BluJek",59999.2970291134
"1509",1509,105034.420929132,47.877351658544,34.4547570373493,30.8411407049708,"BluJek",59899.4715543812
"1510",1510,100957.256046696,59.2143857471568,35.4113224068726,34.9623764369944,"RedJek",40060.5095884384
"1511",1511,98337.4839215786,76.4055514903164,41.4691422104192,39.9684897324334,"RedJek",39980.7328133316
"1512",1512,98057.057247105,63.4102376458915,39.7188516632639,35.3964937944761,"RedJek",39913.5447042123
"1513",1513,92564.6468013055,31.3195690787575,34.2424189568365,26.6224364390044,"BluJek",59871.8417307783
"1514",1514,96648.2134284799,44.4926001995189,33.0766670487474,31.7716734177493,"RedJek",40090.3914702707
"1515",1515,108269.087740598,57.8176815597082,35.4235111131607,32.0113452162201,"RedJek",40136.6673845528
"1516",1516,99778.3114548773,64.9720359979672,40.2729103535861,35.2833362977241,"RedJek",39875.7978933387
"1517",1517,89087.52784817,50.0131852249841,36.6696247148856,33.3353222874411,"BluJek",60047.5199403603
"1518",1518,98525.1679370037,35.9874745639216,29.7503310796363,27.2742035663994,"RedJek",39925.6058650939
"1519",1519,106610.965847475,58.8908175812954,34.5080231825711,36.5036114124346,"BluJek",59860.0547287784
"1520",1520,104937.220871027,68.0044883518979,35.0679095103341,38.7756454072875,"RedJek",39898.7596943137
"1521",1521,99048.6318609846,60.7085293197863,36.4091381916205,33.6173731480897,"BluJek",60046.3522469241
"1522",1522,102111.99028626,35.36434467215,31.8518253408027,27.5006387228,"RedJek",39939.3488671856
"1523",1523,105837.904575883,58.4979563922058,32.324006386351,33.4766028249403,"RedJek",40078.4374239435
"1524",1524,108176.066663459,58.2293987281792,34.503251190577,32.2011360173499,"BluJek",60055.4241341637
"1525",1525,108081.377350681,46.4586145357395,32.6688243008696,34.2450724297895,"BluJek",60033.1051090427
"1526",1526,101639.991102688,49.4113577730451,36.885931830532,29.7553713023656,"RedJek",39923.7220277443
"1527",1527,96366.5631566199,47.136070710084,37.2791282458967,29.5363117899482,"RedJek",40083.414509825
"1528",1528,107580.940103162,67.1128763415383,41.3317739237105,36.8522583714695,"BluJek",60040.8556815036
"1529",1529,93990.7902597803,43.9768726233915,38.404333112134,28.7578570662522,"RedJek",39872.3645160585
"1530",1530,90731.92447665,48.1484444103566,36.7407703907308,29.2038748435208,"BluJek",60022.5627919349
"1531",1531,100703.984060876,52.4860502418109,36.4287848396376,31.6866959548625,"BluJek",60085.0129959138
"1532",1532,88418.5528385421,32.8090770264769,36.667766451829,26.4494431609364,"RedJek",40180.0610138147
"1533",1533,91790.4669917132,31.6449819482574,34.6218668728138,26.6278392983601,"BluJek",59894.4091918781
"1534",1534,106951.381984695,54.0019124373788,30.8286684126861,33.7358944898558,"BluJek",59990.2504551376
"1535",1535,92209.3379024189,30.0787968517322,30.1400451954827,30.4544250485918,"BluJek",59888.7510231104
"1536",1536,107603.29037184,56.4844156186067,30.5557560711295,32.429765951796,"BluJek",59838.3882327054
"1537",1537,93770.5423219169,48.7388457888879,45.4489774758582,27.3542398549855,"RedJek",39978.8982277673
"1538",1538,94716.4438486257,25.0602975225142,27.0316446960805,26.0544311972124,"RedJek",39916.2708039709
"1539",1539,88382.0690053831,53.3541970871034,44.3069495902106,31.5055693632304,"RedJek",40106.6417089258
"1540",1540,91176.4690790595,39.4472014751564,31.7129379233932,31.7068704257306,"RedJek",40075.0797995987
"1541",1541,88761.983798992,47.3774064677995,42.103158461496,32.2641207536871,"RedJek",40068.5952902898
"1542",1542,95936.2245344164,48.379310851675,30.8312599214252,30.3484479248319,"RedJek",40026.7051042223
"1543",1543,88777.2163965467,30.040058702296,36.2036892407572,25.7326328117066,"BluJek",60001.9821507394
"1544",1544,108833.717684046,61.5769584290673,30.6613389611828,34.2661419817825,"RedJek",40257.7711493446
"1545",1545,107528.325497662,57.4678005113336,35.508251189557,32.3554536235855,"RedJek",40013.4426739505
"1546",1546,90134.8274664182,51.6370800051912,43.2120879656866,33.4814328970526,"BluJek",59966.5191364843
"1547",1547,91341.0960057702,35.1591860746959,32.9809244187045,29.3057214949907,"RedJek",40011.8245587358
"1548",1548,93986.0994393136,36.1694991424592,34.6327087724109,29.2590321299125,"RedJek",39886.9397842357
"1549",1549,92495.3403000376,38.349825297022,35.8701496240157,29.6334158662868,"RedJek",39973.8386432291
"1550",1550,108591.629435899,51.4272815512923,34.0714839467231,30.2193536835704,"BluJek",59945.398106892
"1551",1551,97914.4222857723,38.0474724500096,33.045205447066,29.7363477916534,"RedJek",40084.0046780449
"1552",1552,104071.640007171,60.9772741212516,38.9694967382927,33.5000476121904,"RedJek",39976.2429401249
"1553",1553,92868.576427365,36.4458292572526,37.419629763297,30.1811778663448,"RedJek",39973.1698336332
"1554",1554,103971.864829938,66.2641032289089,37.5209715999888,36.106842832054,"BluJek",59968.5121998331
"1555",1555,104773.948648248,60.5605972388458,34.527380018454,33.3661122062105,"RedJek",39878.7244837273
"1556",1556,103641.521970391,57.3809805375485,35.1875091766143,33.0341702094197,"RedJek",39805.8692357904
"1557",1557,85055.5274448199,28.6948299169456,40.9327500254583,23.3720822957183,"RedJek",39976.6714907013
"1558",1558,93286.7090427715,52.3288111478624,40.0051651937594,32.9861637369596,"RedJek",39989.2787017394
"1559",1559,98377.8056236336,47.8872903500221,32.6734151663475,33.9440544472866,"BluJek",59964.8500030799
"1560",1560,108802.536531781,43.1317480469831,26.648101865501,29.5455245428347,"BluJek",59831.0277455305
"1561",1561,102612.948361418,36.9266666909748,30.3575202488954,28.7295579899355,"RedJek",39980.6447495327
"1562",1562,112350.090296546,58.7426166375066,27.0072676578249,34.9392415484265,"RedJek",39933.00179534
"1563",1563,95863.2825472743,40.095910271652,34.5236687870212,32.6828135405814,"RedJek",40062.4274162447
"1564",1564,97502.822127517,52.2120543862091,39.2973276513317,35.5155361858416,"RedJek",40036.801948603
"1565",1565,99881.1661116609,55.2922161198324,36.6219631594806,34.7697068918694,"BluJek",60079.8375743082
"1566",1566,102687.348378537,40.4387002048999,27.4915267061153,31.4975247883929,"RedJek",39991.3664689716
"1567",1567,99142.5450416043,43.8356879355326,32.8527017040529,28.7561323644552,"RedJek",39955.9656334145
"1568",1568,95707.7319387001,33.6696837448342,33.656760451917,27.0381995201469,"BluJek",60005.3571711169
"1569",1569,106382.354581957,36.5635216908153,24.7631340511687,28.965159442319,"RedJek",39949.1157281936
"1570",1570,99136.4059911308,55.6649397474454,43.0016776957468,36.2314401638369,"RedJek",40092.9812023095
"1571",1571,96611.7130591054,60.502318384942,39.4095670365546,33.2462898087271,"BluJek",59815.9658187588
"1572",1572,106948.341458736,46.9490046689076,36.4627980261033,30.3393612080488,"RedJek",40197.4883747189
"1573",1573,103133.226509565,56.1426782695355,35.0134430993907,32.8346707052609,"RedJek",40134.2546408908
"1574",1574,98182.5983015086,65.8342989384116,35.3319734014695,35.2511822957735,"RedJek",39965.8303219669
"1575",1575,97942.5276606045,22.2797165668249,28.5104813222993,25.2680953285763,"RedJek",40093.2758311836
"1576",1576,109388.7732468,50.3450067848532,34.247709829088,31.9663429559139,"RedJek",40052.0158409597
"1577",1577,96780.2025115992,51.4668069852884,30.8028778216878,32.2640316068969,"RedJek",40039.1149837699
"1578",1578,102966.604324758,57.2819546856736,34.0668440972685,37.2374335629402,"RedJek",40000.291029964
"1579",1579,94874.1880742761,31.4939269124372,35.0373961843834,29.393161326903,"RedJek",40106.7081880285
"1580",1580,110316.726473772,51.1145956258363,32.3026271187305,33.2565913066039,"RedJek",39985.4460003076
"1581",1581,91959.8570416351,44.4278173582022,38.1949141097018,33.2887792758869,"BluJek",59832.7584349301
"1582",1582,113644.77860995,56.0778327063291,31.1054569610577,33.9232782136235,"RedJek",39981.2145192635
"1583",1583,103554.151370579,45.3011865793001,32.0594931668026,31.4525489625684,"RedJek",39982.5625030113
"1584",1584,109456.592615082,64.4152575373301,31.4801407791351,34.5781359865563,"RedJek",40015.2109164861
"1585",1585,96283.5713739474,45.1210903562258,40.5190683228636,31.5244721679663,"RedJek",40058.637017754
"1586",1586,105536.671215165,30.2368157773482,22.0497372218756,26.7965188976755,"RedJek",39887.0636094476
"1587",1587,85883.0460576664,36.5535924360013,37.9364443123505,28.5342579436268,"RedJek",40183.7374580249
"1588",1588,108742.097710034,54.6394760217927,28.7303533403597,32.322722543045,"RedJek",39931.8020913463
"1589",1589,98581.2955910437,50.9556910169544,40.0915737594526,34.9486598925833,"RedJek",39778.0188024937
"1590",1590,92903.1496313427,42.7531352156107,36.5919886248519,30.3423007741111,"RedJek",40077.5866905844
"1591",1591,101403.470596026,61.1237437166714,34.9288450043559,33.5328814560098,"RedJek",39977.652548954
"1592",1592,100055.143600936,57.4449235098919,36.5573228437383,34.6792222622962,"RedJek",40077.8504671774
"1593",1593,77649.2870049093,24.2119495882566,42.9493958111371,25.8757061548407,"RedJek",40036.0950394371
"1594",1594,89325.8405965502,46.7916514665969,41.7684387523925,29.4447457197314,"RedJek",40064.3201884719
"1595",1595,99822.8614782593,37.0826476054625,27.3804066488531,27.9898568932803,"RedJek",40123.48844188
"1596",1596,103552.740741232,54.8379771569197,31.0156525454061,32.9778863166968,"RedJek",39999.9541552618
"1597",1597,93110.9412738359,32.3818356530655,35.4998506156928,30.0175346590888,"BluJek",60111.2365261809
"1598",1598,111254.363755393,60.7552175547368,33.5097546520829,34.0293834978745,"RedJek",40064.5847475645
"1599",1599,102335.349328274,49.3381044932061,36.5163946875598,30.543103280942,"RedJek",39895.4998836463
"1600",1600,104692.559208379,63.5467368331056,38.654175272759,34.6331985313767,"RedJek",39847.5100426362
"1601",1601,99881.4394157054,45.8306183946891,34.799139863251,32.2739822724435,"BluJek",59850.8671742232
"1602",1602,102458.185179955,58.1726657845837,41.4311097831139,32.2542912344647,"RedJek",40015.2271624857
"1603",1603,81546.5379606192,35.1209042985826,39.6730403551718,27.804183350872,"RedJek",39986.8372145332
"1604",1604,82744.438895045,32.0544775502266,35.2120245477953,28.0976013275828,"RedJek",39845.8123759551
"1605",1605,91751.3777547594,52.5547066054389,40.4335099492741,30.756982807653,"RedJek",39999.7864031624
"1606",1606,112967.744129668,48.9826542202401,22.5132018430256,33.2227753916905,"BluJek",59862.3368731906
